stem,split,clip_name,start,end,text,emotion,score
5215231040930716860,train,clip_00425.mp4,1129.932,1132.087,We can tell it's the first one!,joy,0.567684
5145510836814748271,train,clip_00763.mp4,3108.391,3109.069,No!,anger,0.641326
5535496873768694908,train,clip_00709.mp4,2871.433,2871.802,Have you?,neutral,0.970435
5092765202446045704,train,clip_00209.mp4,616.513,617.384,Three pence.,neutral,0.940973
5573542123606624043,train,clip_00058.mp4,182.169,183.891,There's always another way!,joy,0.316036
5090546422340930233,train,clip_00707.mp4,2411.018,2412.587,"Come out that crib, man!",anger,0.518483
5179296338055272019,train,clip_00208.mp4,553.898,554.386,Right...,neutral,0.989094
5369597319509758843,train,clip_00148.mp4,582.401,595.671,"The use of iron in the bridge in 1779 made it the first major pioneering structure out of iron, the forerunner of today's tower blocks and skyscrapers.",neutral,0.967125
5597232304217903914,train,clip_00428.mp4,1477.174,1484.104,"I was injured, alone, my fellow warriors, the entire battle force destroyed.",sadness,0.912602
5353626483619572865,train,clip_00348.mp4,1458.595,1459.627,Not too bad.,neutral,0.911095
5545690119685519412,train,clip_00488.mp4,1408.028,1408.35,Hi!,joy,0.878503
5397844889918814544,train,clip_00136.mp4,728.103,732.703,I stopped what I was doing and got to work.,neutral,0.465145
5535496873768694908,train,clip_00740.mp4,2938.182,2939.402,Amazing!,joy,0.855166
5703222218625177004,train,clip_00345.mp4,1450.379,1453.709,"Because Penny is a vegetarian, we've got vegetarian ones.",neutral,0.982179
5262415551644571399,train,clip_00570.mp4,1628.794,1629.529,I can't cope.,sadness,0.722849
5330646261102337888,train,clip_00226.mp4,740.848,743.378,"Yes, no, I didn't think me and you!",anger,0.599677
5537897331023655961,train,clip_00021.mp4,80.342,82.312,And they look even cooler!,joy,0.940396
5264651082122140218,train,clip_00382.mp4,1211.766,1214.881,The starter was fabulous.,joy,0.941225
5443895529278791456,train,clip_00467.mp4,1372.154,1374.224,I can't take this guy any longer!,anger,0.942515
5262415551644571399,train,clip_00120.mp4,363.744,368.939,"But it sounds nicer, smoked haddock soup, or chowder, sounds more exciting than haddock ramekin.",neutral,0.737034
5678387858726246146,train,clip_00177.mp4,935.704,938.754,I'm on a journey along the Bristol Channel.,neutral,0.965891
5621351552062054508,train,clip_00575.mp4,1682.325,1683.301,Not you two again!,anger,0.905318
5643813801490172414,train,clip_00170.mp4,680.246,689.576,"I've got a bit of garlic here, and all this has got the flavours, the smell, coming in that kitchen, OK, which is completely wholesome.",joy,0.767233
5371106141520845480,train,clip_00909.mp4,3227.719,3231.089,And I took that bastard Rosterley's custard while I was about it.,anger,0.677363
5369597319509758843,train,clip_00414.mp4,1724.501,1726.158,"Oh, that's such a lovely noise!",joy,0.987257
5392645832019267631,train,clip_00487.mp4,2822.997,2827.727,I'm going to put the camera away in a minute because I keep nearly killing myself.,sadness,0.824051
5392594292399446437,train,clip_00158.mp4,625.218,628.728,"Um, your mum took anti-depressants.",neutral,0.985536
5340449094491945604,train,clip_00166.mp4,785.831,787.09,I love you good.,joy,0.968108
5359203069156701741,train,clip_00429.mp4,1717.386,1721.276,"We've got a tent, so we're still going to do a bit of camping!",joy,0.877431
5473266663153438099,train,clip_00263.mp4,931.228,934.278,"Sadly, we're having hundreds of vultures poisoned.",sadness,0.844357
5626183390270055099,train,clip_00286.mp4,1651.852,1653.782,Kick your legs and try to climb out!,anger,0.674568
5257559232122982230,train,clip_00030.mp4,89.57,94.403,"The house makes me feel... depressed, angry.",sadness,0.976179
5340418170727414711,train,clip_00028.mp4,140.941,143.229,There's so much to choose from.,joy,0.805224
5699519097822557396,train,clip_00122.mp4,514.929,516.776,Stay in and watch this!,joy,0.419133
5212610251886695418,train,clip_00648.mp4,3045.071,3048.589,There's absolutely nothing we can do because we can't afford to do it.,sadness,0.587616
5700681315985111979,train,clip_00387.mp4,1100.997,1103.51,"For God's sake, this 'Stephen Baldwin.'",anger,0.494614
5657918903586977289,train,clip_00686.mp4,3011.585,3013.085,"We're good, thank you.",joy,0.770091
5509480968366640616,train,clip_00262.mp4,967.023,968.117,Nothing much.,neutral,0.916413
5572012685752518117,train,clip_00182.mp4,589.838,590.547,Grandad?,neutral,0.711632
5408254602166392010,train,clip_00049.mp4,192.155,197.405,I've been building vehicles from the ground upwards since I was 13 and I'm going to beat these guys.,joy,0.559966
5430904971195308962,train,clip_00557.mp4,1521.724,1525.484,"A tick, a smiley face and, in red, keep trying.",joy,0.669416
5404131433549976015,train,clip_01162.mp4,3431.365,3435.485,"Don't miss that train, whatever you do!",joy,0.365125
5221547220666428788,train,clip_00303.mp4,1692.673,1694.198,Love at first sight.,joy,0.906094
5473499879844400665,train,clip_00306.mp4,1536.992,1551.052,"If you can imagine 26 metre wide yellow metal objects bobbing up and down in the sea, it's going to absolutely stamp itself visually on this landscape.",joy,0.515403
5213374327398864506,train,clip_00691.mp4,3484.184,3485.708,It's all very lovely.,joy,0.902928
5188869820158064317,train,clip_00338.mp4,2728.075,2731.472,He did a gold medal winning garden at Chelsea a few years ago.,neutral,0.941159
5215246502812982439,train,clip_00129.mp4,424.63,425.979,Do you ever watch that?,neutral,0.762672
5509136941486231818,train,clip_00029.mp4,126.659,127.642,Loads of flowers.,neutral,0.841074
5493001178885102515,train,clip_00420.mp4,998.651,1000.761,I exploded the Headmaster.,anger,0.593179
5698079854293924634,train,clip_00287.mp4,875.414,877.091,"Ah, I'll miss this place.",sadness,0.965601
5621351552062054508,train,clip_00544.mp4,1613.821,1617.711,We turn our back for five minutes and you've scoffed the lot!,anger,0.792505
5320261030180602178,train,clip_00949.mp4,3178.348,3178.853,"Oh, right.",neutral,0.991095
5655323884346731868,train,clip_00465.mp4,2202.836,2208.836,And the ground is quite compacted and needs turning over to create a good seedbed.,neutral,0.959318
5465132424591572854,train,clip_00467.mp4,1288.494,1289.714,"Oh, good one!",joy,0.946196
5184827826435795387,train,clip_00111.mp4,259.665,261.906,Somewhere I can go where they know my name!,joy,0.607446
5270204474835870482,train,clip_00321.mp4,930.726,933.446,"You could feed a family of four with that, Chef!",joy,0.511375
5294328876640779519,train,clip_00124.mp4,579.846,583.804,"Every year, 20 people die in such accidents.",sadness,0.827804
5290603851504957815,train,clip_00425.mp4,1207.621,1209.218,Fluffy?,neutral,0.642139
5467701674028010015,train,clip_00391.mp4,1632.788,1634.412,"Fantastic, Mikey.",neutral,0.573843
5397829428036548943,train,clip_00472.mp4,3272.593,3276.953,Many Indian labourers lived in compounds provided by their employers.,neutral,0.977759
5108723153434317714,train,clip_00703.mp4,3358.984,3360.65,Absolutely brilliant!,joy,0.976652
5120215198258444599,train,clip_00326.mp4,2108.6,2110.522,He was far too indulgent to Eden.,neutral,0.722765
5268356779905130326,train,clip_00504.mp4,1617.144,1619.583,Can we serve that?,neutral,0.98425
5669851611225433269,train,clip_00331.mp4,1676.024,1680.384,"Considering it was so little trouble, that's a real sweet treat.",joy,0.849391
5186304436192161269,train,clip_01040.mp4,2531.122,2531.691,Rent it!,anger,0.909241
5268356779905130326,train,clip_00696.mp4,2183.019,2183.511,Hi!,joy,0.878503
5683973463706940711,train,clip_00058.mp4,204.554,205.996,"Please, take my purse!",anger,0.913425
5600577224748029115,train,clip_00351.mp4,1029.346,1032.303,So you be careful with that money.,neutral,0.982231
5281306106302574913,train,clip_00617.mp4,3237.254,3239.607,"It's very moist, very fruity, really nice.",joy,0.736746
5216732132000669934,train,clip_00787.mp4,1791.237,1792.67,"Yeah, it's really nice.",joy,0.730722
5639372375809374564,train,clip_00470.mp4,1951.047,1952.659,It's quite tough.,sadness,0.740238
5265763049155075091,train,clip_00443.mp4,1186.457,1188.614,"I was lucky, I had three courses.",joy,0.575786
5087953980081062580,train,clip_00511.mp4,1955.136,1957.343,If I refuse the property.,anger,0.828116
5657918903586977289,train,clip_00081.mp4,336.582,342.392,"That's a lovely, crisp, fresh, firm apple that will deliver a really good eating experience to the consumer.",joy,0.86033
5462876278270983894,train,clip_00151.mp4,729.953,733.233,"Ooh, that's one that's made it!",joy,0.759711
5252717085993469491,train,clip_00386.mp4,1810.318,1812.449,Thank you very much.,joy,0.856349
5216732132000669934,train,clip_00831.mp4,1887.533,1889.57,I like the sink in the bar here.,joy,0.713493
5557246588994236540,train,clip_00098.mp4,530.669,533.109,I love seeing the big inventions!,joy,0.989458
5359203069156701741,train,clip_00192.mp4,821.096,825.216,And I'm not tempted because I might meet someone I knew!,anger,0.424738
5340418170727414711,train,clip_00432.mp4,1366.877,1368.268,Turn it off!,anger,0.833029
5387545987872970095,train,clip_00489.mp4,1587.412,1588.066,Awesome.,joy,0.968003
5543297393371696489,train,clip_00658.mp4,2576.265,2577.21,"Wonderful, yes.",joy,0.689261
5106137153625393471,train,clip_00419.mp4,2695.52,2701.875,"We need to let the bridge know and dive control know, and we basically come in here, find out what's wrong and go and fix it.",neutral,0.905492
5207824800155698336,train,clip_00310.mp4,2976.76,2998.08,"So, now we've effectively been in government for something like six months and I think the public would be of a view that the way in which Ian Paisley and myself and others have managed this process is very pleasing to them, because this is what they voted for in the Assembly elections.",neutral,0.721937
5146258161124252727,train,clip_00097.mp4,425.681,429.004,It was like entering some kind of winter wonderland.,joy,0.516446
5477592124684034442,train,clip_00793.mp4,3261.605,3263.478,You're all done.,neutral,0.946895
5212294571790439134,train,clip_00445.mp4,1151.676,1153.241,How much is that then?,neutral,0.839038
5603759795481130757,train,clip_00486.mp4,1259.77,1261.0,You had your little parcels.,neutral,0.929518
5085344787448740525,train,clip_00545.mp4,2165.814,2168.88,"She goes so fast, everything's so quick.",joy,0.423535
5387545987872970095,train,clip_00071.mp4,296.012,298.352,They just love the wind in their faces.,joy,0.793865
5264651082122140218,train,clip_00392.mp4,1240.743,1242.053,This is hard.,sadness,0.888062
5199285974844332417,train,clip_00046.mp4,373.327,379.198,"This was a warning in lights, but few saw it at the time, including myself.",neutral,0.967314
5638109656262959721,train,clip_00037.mp4,189.027,190.717,Will it be awesome Ollie?,joy,0.877561
5467701674028010015,train,clip_00007.mp4,41.827,45.717,'Or will the challenges force them further apart?',neutral,0.895
5636779933549507799,train,clip_00551.mp4,2966.843,2970.973,We're repopulating a part of Africa that hasn't seen gorillas for 200 years.,neutral,0.916166
5265763049155075091,train,clip_00740.mp4,2124.256,2129.733,Either it's horrific or they've a tendency to complain and it's not great.,neutral,0.383665
5387545987872970095,train,clip_00082.mp4,318.29,319.312,This is amazing.,joy,0.965241
5514708373892815883,train,clip_00268.mp4,1531.99,1536.4,"In many ways, it's one of the supreme culinary achievements of that era.",joy,0.499218
5184827826435795387,train,clip_00291.mp4,680.337,685.611,We've talked about it being an old naval town so what better than to bring you to Admiralty Cottages?,neutral,0.985938
5683973463706940711,train,clip_00244.mp4,652.426,653.876,Tart!,joy,0.347165
5473499879844400665,train,clip_00188.mp4,939.667,942.667,What a difference a tree makes!,joy,0.924507
5605402620505085829,train,clip_00266.mp4,893.368,895.041,Hang on!,anger,0.532012
5621351552062054508,train,clip_00470.mp4,1360.351,1362.181,I think this could be good.,joy,0.667883
5605402620505085829,train,clip_00418.mp4,1386.761,1388.385,I'll side-step that!,anger,0.816501
5229685323868684758,train,clip_00239.mp4,931.645,933.564,Don't say sweet!,anger,0.863467
5691410629076695137,train,clip_00265.mp4,733.054,737.414,It was summer '09 the first time Helen collapsed.,sadness,0.82612
5439188674640081292,train,clip_00073.mp4,380.558,384.638,You are sitting with a hippo on your lap in your front room!,anger,0.331817
5165916655934790501,train,clip_00484.mp4,1833.589,1834.173,I like it.,joy,0.785147
5167018315046215545,train,clip_00050.mp4,195.541,203.929,Britain in Bloom is a year-round competition which aims to bring people together by making their neighbourhoods cleaner and greener.,neutral,0.681178
5294308261627995957,train,clip_00268.mp4,2032.28,2037.76,"People wanted to copy the look, they wanted to know about it, and those magazines were selling, much more.",neutral,0.902889
5700646526737756614,train,clip_00443.mp4,1757.096,1764.456,"The idea would catch on and in London as many as 60,000 people were fed daily from soup kitchens.",joy,0.706105
5550735848061855448,train,clip_00401.mp4,1937.158,1944.328,But the thing that's really big for me is this idea of the physical nature of time and that seems a marvellous idea.,joy,0.972076
5636779933549507799,train,clip_00309.mp4,1811.935,1820.755,The arbour of Rosa mulliganii glows under the moonlight and the silver-grey foliage all round seems to sparkle.,joy,0.87297
5699519097822557396,train,clip_00509.mp4,1829.199,1831.449,And it's...it's been good to us.,joy,0.971134
5370707998052506245,train,clip_00347.mp4,1333.682,1336.006,"We'll try not to drop you, buddy(!)",anger,0.7799
5244183415473071843,train,clip_00280.mp4,1373.777,1387.919,"I feel like a ballerina, Ah, bloody hell!",anger,0.817775
5581521743312640843,train,clip_00280.mp4,919.616,922.986,"If you go easy on her...if you don't go for her in the witness box, then?",anger,0.738913
5138091711137870315,train,clip_00286.mp4,1685.682,1698.472,"'The Suffolk Reptile and Amphibian Group regularly carry out surveys 'to pinpoint where adders are hibernating, 'so they can ensure those sites are not disturbed.",neutral,0.978058
